global_dynamic_order	decode_iteration	exact_function	grid	block	stream	semantic_layer	semantic_identity	trace_artifact	size_bytes	context	device_reported	receiver_accepted	raw_records	drop_count	overflow_count	reported_path	xz_integrity
6090	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6090-ctx_0x5c1527a3dbe0.trace.xz	2652	0x5c1527a3dbe0	560	560	560	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6090-ctx_0x5c1527a3dbe0.trace.xz	PASS
6091	3	void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)	1,1,1	512,1,1	0		UNKNOWN	kernel-6091-ctx_0x5c1527a3dbe0.trace.xz	10064	0x5c1527a3dbe0	3132	3132	3132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6091-ctx_0x5c1527a3dbe0.trace.xz	PASS
6092	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6092-ctx_0x5c1527a3dbe0.trace.xz	1012	0x5c1527a3dbe0	88	88	88	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6092-ctx_0x5c1527a3dbe0.trace.xz	PASS
6093	3	void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6093-ctx_0x5c1527a3dbe0.trace.xz	1388	0x5c1527a3dbe0	164	164	164	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6093-ctx_0x5c1527a3dbe0.trace.xz	PASS
6094	3	void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	14,1,1	128,1,1	0		UNKNOWN	kernel-6094-ctx_0x5c1527a3dbe0.trace.xz	15168	0x5c1527a3dbe0	3640	3640	3640	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6094-ctx_0x5c1527a3dbe0.trace.xz	PASS
6095	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6095-ctx_0x5c1527a3dbe0.trace.xz	20956	0x5c1527a3dbe0	5124	5124	5124	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6095-ctx_0x5c1527a3dbe0.trace.xz	PASS
6096	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6096-ctx_0x5c1527a3dbe0.trace.xz	3900	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6096-ctx_0x5c1527a3dbe0.trace.xz	PASS
6097	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	37,1,1	128,1,1	0	2	gate_proj	kernel-6097-ctx_0x5c1527a3dbe0.trace.xz	10492	0x5c1527a3dbe0	2664	2664	2664	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6097-ctx_0x5c1527a3dbe0.trace.xz	PASS
6098	3	awq_gemm_kernel	592,8,1	128,1,1	0	2	gate_proj	kernel-6098-ctx_0x5c1527a3dbe0.trace.xz	313106040	0x5c1527a3dbe0	48572416	48572416	48572416	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6098-ctx_0x5c1527a3dbe0.trace.xz	PASS
6099	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>)	37,1,1	128,1,1	0		UNKNOWN	kernel-6099-ctx_0x5c1527a3dbe0.trace.xz	64840	0x5c1527a3dbe0	15244	15244	15244	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6099-ctx_0x5c1527a3dbe0.trace.xz	PASS
6100	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	37,1,1	128,1,1	0	2	up_proj	kernel-6100-ctx_0x5c1527a3dbe0.trace.xz	10560	0x5c1527a3dbe0	2664	2664	2664	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6100-ctx_0x5c1527a3dbe0.trace.xz	PASS
6101	3	awq_gemm_kernel	592,8,1	128,1,1	0	2	up_proj	kernel-6101-ctx_0x5c1527a3dbe0.trace.xz	312573004	0x5c1527a3dbe0	48572416	48572416	48572416	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6101-ctx_0x5c1527a3dbe0.trace.xz	PASS
6102	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	37,1,1	128,1,1	0		UNKNOWN	kernel-6102-ctx_0x5c1527a3dbe0.trace.xz	20072	0x5c1527a3dbe0	4884	4884	4884	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6102-ctx_0x5c1527a3dbe0.trace.xz	PASS
6103	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	7,1,1	128,1,1	0	2	down_proj	kernel-6103-ctx_0x5c1527a3dbe0.trace.xz	2300	0x5c1527a3dbe0	504	504	504	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6103-ctx_0x5c1527a3dbe0.trace.xz	PASS
6104	3	awq_gemm_kernel	112,8,1	128,1,1	0	2	down_proj	kernel-6104-ctx_0x5c1527a3dbe0.trace.xz	285149392	0x5c1527a3dbe0	45531136	45531136	45531136	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6104-ctx_0x5c1527a3dbe0.trace.xz	PASS
6105	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6105-ctx_0x5c1527a3dbe0.trace.xz	3904	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6105-ctx_0x5c1527a3dbe0.trace.xz	PASS
6106	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6106-ctx_0x5c1527a3dbe0.trace.xz	21132	0x5c1527a3dbe0	5264	5264	5264	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6106-ctx_0x5c1527a3dbe0.trace.xz	PASS
6107	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6107-ctx_0x5c1527a3dbe0.trace.xz	2624	0x5c1527a3dbe0	560	560	560	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6107-ctx_0x5c1527a3dbe0.trace.xz	PASS
6108	3	void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)	1,1,1	512,1,1	0		UNKNOWN	kernel-6108-ctx_0x5c1527a3dbe0.trace.xz	9996	0x5c1527a3dbe0	3132	3132	3132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6108-ctx_0x5c1527a3dbe0.trace.xz	PASS
6109	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6109-ctx_0x5c1527a3dbe0.trace.xz	1012	0x5c1527a3dbe0	88	88	88	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6109-ctx_0x5c1527a3dbe0.trace.xz	PASS
6110	3	void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6110-ctx_0x5c1527a3dbe0.trace.xz	1416	0x5c1527a3dbe0	164	164	164	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6110-ctx_0x5c1527a3dbe0.trace.xz	PASS
6111	3	void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	14,1,1	128,1,1	0		UNKNOWN	kernel-6111-ctx_0x5c1527a3dbe0.trace.xz	15264	0x5c1527a3dbe0	3640	3640	3640	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6111-ctx_0x5c1527a3dbe0.trace.xz	PASS
6112	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6112-ctx_0x5c1527a3dbe0.trace.xz	21076	0x5c1527a3dbe0	5124	5124	5124	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6112-ctx_0x5c1527a3dbe0.trace.xz	PASS
6113	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6113-ctx_0x5c1527a3dbe0.trace.xz	3984	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6113-ctx_0x5c1527a3dbe0.trace.xz	PASS
6114	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	7,1,1	128,1,1	0	3	self_attn	kernel-6114-ctx_0x5c1527a3dbe0.trace.xz	2304	0x5c1527a3dbe0	504	504	504	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6114-ctx_0x5c1527a3dbe0.trace.xz	PASS
6115	3	awq_gemm_kernel	112,8,1	128,1,1	0	3	self_attn	kernel-6115-ctx_0x5c1527a3dbe0.trace.xz	53340480	0x5c1527a3dbe0	9189376	9189376	9189376	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6115-ctx_0x5c1527a3dbe0.trace.xz	PASS
6116	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0	3	self_attn	kernel-6116-ctx_0x5c1527a3dbe0.trace.xz	3904	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6116-ctx_0x5c1527a3dbe0.trace.xz	PASS
6117	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	1,1,1	128,1,1	0	3	self_attn	kernel-6117-ctx_0x5c1527a3dbe0.trace.xz	872	0x5c1527a3dbe0	72	72	72	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6117-ctx_0x5c1527a3dbe0.trace.xz	PASS
6118	3	awq_gemm_kernel	16,8,1	128,1,1	0	3	self_attn	kernel-6118-ctx_0x5c1527a3dbe0.trace.xz	8620400	0x5c1527a3dbe0	1312768	1312768	1312768	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6118-ctx_0x5c1527a3dbe0.trace.xz	PASS
6119	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	1,1,1	128,1,1	0	3	self_attn	kernel-6119-ctx_0x5c1527a3dbe0.trace.xz	1148	0x5c1527a3dbe0	132	132	132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6119-ctx_0x5c1527a3dbe0.trace.xz	PASS
6120	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	1,1,1	128,1,1	0	3	self_attn	kernel-6120-ctx_0x5c1527a3dbe0.trace.xz	864	0x5c1527a3dbe0	72	72	72	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6120-ctx_0x5c1527a3dbe0.trace.xz	PASS
6121	3	awq_gemm_kernel	16,8,1	128,1,1	0	3	self_attn	kernel-6121-ctx_0x5c1527a3dbe0.trace.xz	8599624	0x5c1527a3dbe0	1312768	1312768	1312768	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6121-ctx_0x5c1527a3dbe0.trace.xz	PASS
6122	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	1,1,1	128,1,1	0	3	self_attn	kernel-6122-ctx_0x5c1527a3dbe0.trace.xz	1148	0x5c1527a3dbe0	132	132	132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6122-ctx_0x5c1527a3dbe0.trace.xz	PASS
6123	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	7,1,1	128,1,1	0	3	self_attn	kernel-6123-ctx_0x5c1527a3dbe0.trace.xz	20912	0x5c1527a3dbe0	5012	5012	5012	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6123-ctx_0x5c1527a3dbe0.trace.xz	PASS
6124	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})	4,1,1	128,1,1	0	3	self_attn	kernel-6124-ctx_0x5c1527a3dbe0.trace.xz	8264	0x5c1527a3dbe0	2096	2096	2096	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6124-ctx_0x5c1527a3dbe0.trace.xz	PASS
6125	3	void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)	152,2,1	512,1,1	0	3	self_attn	kernel-6125-ctx_0x5c1527a3dbe0.trace.xz	273780	0x5c1527a3dbe0	67568	67568	67568	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6125-ctx_0x5c1527a3dbe0.trace.xz	PASS
6126	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	7,1,1	128,1,1	0	3	self_attn	kernel-6126-ctx_0x5c1527a3dbe0.trace.xz	20608	0x5c1527a3dbe0	5012	5012	5012	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6126-ctx_0x5c1527a3dbe0.trace.xz	PASS
6127	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0	3	self_attn	kernel-6127-ctx_0x5c1527a3dbe0.trace.xz	3832	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6127-ctx_0x5c1527a3dbe0.trace.xz	PASS
6128	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	1,1,1	128,1,1	0	3	self_attn	kernel-6128-ctx_0x5c1527a3dbe0.trace.xz	3416	0x5c1527a3dbe0	716	716	716	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6128-ctx_0x5c1527a3dbe0.trace.xz	PASS
6129	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#8}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})	1,1,1	128,1,1	0	3	self_attn	kernel-6129-ctx_0x5c1527a3dbe0.trace.xz	1872	0x5c1527a3dbe0	332	332	332	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6129-ctx_0x5c1527a3dbe0.trace.xz	PASS
6130	3	void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)	152,2,1	512,1,1	0	3	self_attn	kernel-6130-ctx_0x5c1527a3dbe0.trace.xz	206588	0x5c1527a3dbe0	51344	51344	51344	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6130-ctx_0x5c1527a3dbe0.trace.xz	PASS
6131	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	1,1,1	128,1,1	0	3	self_attn	kernel-6131-ctx_0x5c1527a3dbe0.trace.xz	3380	0x5c1527a3dbe0	716	716	716	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6131-ctx_0x5c1527a3dbe0.trace.xz	PASS
