workload	dimension	point	mode	evidence_path	evidence_sha256	attempt_uuid	runner_sha256	start_receipt_sha256	terminal_receipt_sha256	raw_run_ref	stdout_sha256	stderr_sha256
BICG	logical	16	IO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical16_bicg_io_core95_a1_v1.json	4c0deedd8ffe00908e064c31d7f46689e9851f228f7313f7cb65a6dba32080b4	71ec3e18-9e0c-4cba-a485-651255d4f391	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	ca3be6c5c59404a689a7170fdd716d549abf751d05748bf65af103f5fa62ad95	c521be9be1b5d17972a6a1fee114d6e42129db2e1b3b7b06545358dc3fcd1125	/workspace/fast64-sensitivity-v2/fast64_sens_logical16_bicg_io_core95_a1_v1	f8df7a74cf2d26f248284fa5fa35813fb32829ee90a23238b1b4151fdeed79e8	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	logical	16	OO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical16_bicg_oo_core95_a1_v1.json	9e4028f6e11ac04f45ec1a77dc3ebda056312b31265f7723bc4b6de8001dbcd5	a5c57367-b457-4d9a-a881-ac56676f9a36	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	ad77376264dd5f3ffaafdaf05ba76b4e730c4e5406c39b1a0a54fb8636f4e2a6	436f6b66641076d10c52937b28f2fb55b170afd82b1d04a49b83ffacad6ad55f	/workspace/fast64-sensitivity-v1/fast64_sens_logical16_bicg_oo_core95_a1_v1	d8301a0360a662b0622d3b2e8d783e8bd190503de04577af7329d9f78987e478	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	logical	32	IO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical32_bicg_io_core95_a1_v1.json	30acd6c51336599619b8237ddb098a10919a667d290b1ee60867fdd538f58f35	d52c6d90-8c5d-4319-b84a-5261c9813b57	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	51ed37708d58cd16d7903e66d494b0c89418a3813aa1fa3bebc9d98193313bd5	b18e895160737e513e105b247855f5e2b7ea0208df5c6c7d475bf6abb2a13230	/workspace/fast64-sensitivity-v1/fast64_sens_logical32_bicg_io_core95_a1_v1	9a981e245b753405e23aa6f488e2a8dd6a7dcf26f79ceb2e39dfda6255c40ae6	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	logical	32	OO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical32_bicg_oo_core95_a1_v1.json	25fb3d9d23dbdfb70678b1681fc0b2db8fe61253ff4b00799a6c8368331777aa	5d14827b-24cc-4f63-99f8-a62be31a605a	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	858617a7ec4da7f788e567108bf33dad36762daeae8603ba85ed4f18e51a31bb	f0ce1fbf92358401aa704ae83e291445962b43bf904049787d61e55ee7f024bd	/workspace/fast64-sensitivity-v1/fast64_sens_logical32_bicg_oo_core95_a1_v1	7f8dcd6f1ed7229d8f3766d3251b39e83b4b12aef8062d3ea8c5ab878288b70e	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	logical	64	IO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical64_bicg_io_core95_a1_v1.json	3ad89985dd43b2e79b4cf3e54d88d1363bb24900cebdde955487c2b87331e5ad	e62a6b65-37b0-4d7d-9b61-cd73e56749f1	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	a8887b95e99d4c3d855a2ba43c0bfbf6a1c58b85d6837f75f558c81c3003a371	a7f5568b07bb38b0d491961df71d900eaf8aa4de069503694b5a83e50e39543f	/workspace/fast64-sensitivity-v1/fast64_sens_logical64_bicg_io_core95_a1_v1	64a356a2823b024c1a23709e3d4642b08eb3d3c5389663117e9e9711a6a8cb40	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	logical	64	OO	docs/dtc_l1/fast64/generated/fast64_6_logical_precomputed_v1/fast64_sens_logical64_bicg_oo_core95_a1_v1.json	00fbeabef21d6b23822654789fff469ef9f5986dfbea9cf9ad2479a9671cd219	9338a339-d81a-4eb4-8a47-2de9fee18595	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	7176f4b5cec6be49209ef5fedaa85353100eb014a9aa3bd1757a81bec42cb270	c3b1b8dc2947985e9f3eb2f4a600f965f753b406a65bcfdb5798dc26a8761d02	/workspace/fast64-sensitivity-v1/fast64_sens_logical64_bicg_oo_core95_a1_v1	5696eb60358c64678fcc76a5b6e963d9950c7c960e1fd45110a71cd62e26afa2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	physical	24	IO	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_io.json	9dc2604002b10fbe12d443bf62a37eb0be4cf72a87b7624f6301dc3e9b25e2ed	15f1c709-7c73-439c-93f6-f64f2c7623f4	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	778fface23df6132db936006c070d0e2b03cad9743b54089ce47dde5b341a57b	965e51a47f0763ca4af0b707834a9cd50ec6e8932c97c0951c2e749901e7e2c9	/workspace/fast64-sensitivity-v1/fast64_sens_v1_bicg_physical24_io	befef2fa5e92fd573eadd6d63f07a68f7088919ab9ea8b76ca17bcaf21d4bf5a	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	physical	24	OO	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	e33abcc8-c43f-4599-a55b-4e895fe2fe32	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	c2de8d333822e217aa987beae2aaa0ac2a631361feb744ce624fa7df20929a73	b5ec0d936be6ed1b2e63ade9188628c60e3ac1a23f6c8630907e6e6cd638e3e9	/workspace/fast64-sensitivity-v1/fast64_sens_v1_bicg_physical24_oo	5d6d354cb4e87fb1da7eb9f91521dc9f9e0c83b4f41a5979f02148b8aba2ebf5	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	physical	32	IO	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_bicg_physical32_io.json	16ae4fd97fa3a69a9a20b42f4ee2e9ea6d5cfd86e0c573d64ea41d352df67e6b	3e5e4a69-0884-44c1-9340-d83e20ced89f	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	07468793cfa860ddc16a6996bdd5261614cf798c470deb6dca8e96dd9cbfd48e	ea7af163c12c3200349dcae9b755136ecbb1e24ed7285655af8b5a21aa85e746	/workspace/fast64-sensitivity-v1/fast64_sens_v5_bicg_physical32_io	431eef2546e1c2466b5bf9ecfa3d093a39557f8f90a7c2e9b3e09ae227723ba2	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
BICG	physical	32	OO	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v9/fast64_sens_v6_bicg_physical32_oo.json	280eaa1ada1e0fa57c77071ae2fbc89ce5915444b0e46a760c2578e8d156804d	37a406ef-9111-4a18-a2d1-99f498893b9c	bf9a84c8aab54ccd5d00a8465d69669cfac78012b783c3cfd9e0e4433062e6af	f4a9bde3be8d4e82c3a7c986e4a2ff0f0642171efea6d1f69de5d2814448bcd4	e8419f7e1ed0a43a4c4c615803713e08f64f086c035321543ef6c71135755ec4	/workspace/fast64-sensitivity-v1/fast64_sens_v6_bicg_physical32_oo	807eada4602268093756822dd5e17fa10e0059d83bc2f9ffe4fe1536a6a9e284	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
