plan_id	split_id	source_roi	reference_arm	candidate_arm	metric	reference_value	estimate	absolute_error	relative_error	percentage_point_error	interval_kind	interval_low	interval_high	effect_reference	effect_estimate	effect_resolution	prediction_verdict	validation_verdict	test_set_previously_seen	scope
STRATIFIED_RANDOM_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.551724137931	0.168270292175	0.438828020733	16.8270292175	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0111377992604	0.000750795137546	0.0631525571833	0.0750795137546	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0224789390274	0.017919372045	0.443567356389	1.7919372045	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00160708594464	0.000844779815409	1.10818971934	0.0844779815409	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.183001531394	0.200452314362	0.522754737189	20.0452314362	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0101866956293	0.00170189876871	0.143153909683	0.170189876871	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0273006563329	0.0130976547395	0.324212928507	1.30976547395	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00390625	0.00314394387077	4.12425369573	0.314394387077	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0	0.383453845756	1	38.3453845756	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.00296826269967	0.00892033169829	0.750326859483	0.892033169829	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_RANDOM_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.130575831306	0.0901775202333	2.23221015531	9.01775202333	SEED_SENSITIVITY_ONLY	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00185860399868	0.00109629786945	1.43813335274	0.109629786945	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.834688897926	0.45123505217	1.17676496706	45.123505217	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0116265207372	0.000262073660754	0.0220441249807	0.0262073660754	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0667556357771	0.0263573247047	0.652436302532	2.63573247047	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00182683856936	0.00106453244013	1.39646317838	0.106453244013	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.84252369789	0.459069852135	1.19719715219	45.9069852135	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0117276794936	0.00016091490432	0.0135352337655	0.016091490432	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0681354010296	0.0277370899571	0.686590335605	2.77370899571	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00135915527281	0.000596849143579	0.782952046023	0.0596849143579	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.77250133144	0.389047485684	1.01458751813	38.9047485684	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0114412104913	0.000447383906626	0.0376313541913	0.0447383906626	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0669639405906	0.0265656295181	0.65759257783	2.65656295181	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00181879940596	0.00105649327673	1.38591733191	0.105649327673	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.845018450185	0.461564604429	1.20370315629	46.1564604429	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0118430479848	4.55464131348e-05	0.00383110160967	0.00455464131348	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
STRATIFIED_REPRESENTATIVE_CHEAP_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0672402481893	0.0268419371169	0.664432160759	2.68419371169	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.0028399178858	0.00207761175657	2.7254296888	0.207761175657	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.244761904762	0.138691940994	0.36169135485	13.8691940994	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0116058683819	0.000282726016038	0.0237812820064	0.0282726016038	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0701709619801	0.0297726509077	0.736977614095	2.97726509077	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00226283242284	0.00150052629361	1.96840381582	0.150052629361	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.292647058824	0.0908067869321	0.236812820988	9.08067869321	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.00642723552923	0.00546135886874	0.459378012734	0.546135886874	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.12070056974	0.080302258668	1.9877627687	8.0302258668	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.000413517542995	0.000348788586238	0.457543987727	0.0348788586238	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.431078867306	0.0476250215507	0.124200140585	4.76250215507	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.00306649785324	0.00882209654473	0.742063884881	0.882209654473	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B48	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.133989401968	0.0935910908958	2.31670801108	9.35910908958	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l1_tlb_miss_rate	0.000762306129234	0.00374142589898	0.00297911976975	3.90803596548	0.297911976975	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	decode1	F0	NA	vm_l2_tlb_miss_rate	0.383453845756	0.166666666667	0.216787179089	0.565354035404	21.6787179089	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l1_tlb_miss_rate	0.011888594398	0.0178664006026	0.00597780620459	0.502818584307	0.597780620459	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	C12_RETROSPECTIVE_ALL_SEEN	prefill	F0	NA	vm_l2_tlb_miss_rate	0.0403983110724	0.0500958116616	0.0096975005892	0.240047178502	0.96975005892	NOT_DESIGN_BASED	NA	NA	NA	NA	NA	REPORTED_NO_RATE_QUALIFICATION_THRESHOLD	INCONCLUSIVE	TRUE	rate recomputed from separately weighted numerator and denominator; count errors retained in their own rows
