condition	budget_name	layer	category	decode_index	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_B24	B24	22	self_attn	1	0.22835199534893036	0.2170879989862442	0.23347200453281403	0.02598327309532118	[0.2170879989862442, 0.21913599967956543, 0.22835199534893036, 0.2314240038394928, 0.23347200453281403, 0.2314240038394928, 0.22630399465560913]	4308cba4665f644793d0744efca7a599b634dbbb0f7d42517c5b198ad690f47a	43d943ee37b808cc9dace071f2108d8197ed78937412acc25ca640bdecd25233
CONTROL_B24	B24	22	self_attn	2	0.21436800062656403	0.21094399690628052	0.22249600291252136	0.0201478473770716	[0.21196800470352173, 0.21094399690628052, 0.21299199759960175, 0.22015999257564545, 0.21436800062656403, 0.22249600291252136, 0.22047999501228333]	36faac55540c6ef7c5be0b8d0aefacfccb111f878bddf50c19aa89cc21537405	264b79e8c679b4c15b52aa323b86c4ebd65a952da2d5d97b69ed252d6962ce5f
CONTROL_B24	B24	22	self_attn	3	0.21913599967956543	0.2088959962129593	0.2252800017595291	0.02122992681090782	[0.2170879989862442, 0.2088959962129593, 0.22015999257564545, 0.21913599967956543, 0.2252800017595291, 0.22118400037288666, 0.2181120067834854]	1204deb7a5ee8c9879eb79e014f849712b1b469dbce5bc28bc7b007a9b42fa41	f492932928c630e1973082dea8c40b7d868b734bf8c37c596a5ea5c82a3eb983
CONTROL_B24	B24	22	post_attention_layernorm	0	0.045343998819589615	0.043007999658584595	0.05215999856591225	0.05849673194543289	[0.04524800181388855, 0.05215999856591225, 0.045343998819589615, 0.04540799930691719, 0.04636799916625023, 0.04447999969124794, 0.043007999658584595]	fed205a70162540e51bfb2c0414ae196fddd3e9af827c991aa599880b029d47a	a3be0ec3953eb83e0fbad71eb7bed522fbac705a7a1f69119b6a176df295d372
CONTROL_B24	B24	22	post_attention_layernorm	1	0.04505600035190582	0.04403200000524521	0.04608000069856644	0.015817619752026238	[0.04403200000524521, 0.044096000492572784, 0.04419200122356415, 0.045184001326560974, 0.04527999833226204, 0.04608000069856644, 0.04505600035190582]	e58e5fc68610e546306a8f86c844726a1f9b14222e0dda0f2d35318403f349dd	72708ffd5c7ebe5e0bd1caa535ba84ebf1ac7a3110b34b2d2bdab6afcc07e650
CONTROL_B24	B24	22	post_attention_layernorm	2	0.04438399896025658	0.04198399931192398	0.04585599899291992	0.026890725758938805	[0.043935999274253845, 0.04198399931192398, 0.04585599899291992, 0.04403200000524521, 0.0453759990632534, 0.04438399896025658, 0.04524800181388855]	60a5db824808f715d56c1a2c464dda83899a34f2ba1e236b2e1a11277cb048be	6d6af9dd096727fdbec7987f1833bd607f63a10f4daf41ab9ab1bb29a6b02ac5
CONTROL_B24	B24	22	post_attention_layernorm	3	0.046751998364925385	0.043327998369932175	0.04726399853825569	0.028231925512579362	[0.04694399982690811, 0.046751998364925385, 0.04726399853825569, 0.045632001012563705, 0.045343998819589615, 0.043327998369932175, 0.047040000557899475]	6f388034978e353fb9550ee5ff6a8eb66d77ce94360886ba4d2d0772345b7ac0	cc95636cb258c75ecb6ffe2b031e073165704f59e29bd83235c2bffd04c4b095
CONTROL_B24	B24	22	mlp	0	0.2734079957008362	0.27238398790359497	0.2744320034980774	0.002247680789881758	[0.2744320034980774, 0.2742080092430115, 0.2734079957008362, 0.2734079957008362, 0.2734079957008362, 0.2734079957008362, 0.27238398790359497]	a3be0ec3953eb83e0fbad71eb7bed522fbac705a7a1f69119b6a176df295d372	25f82251f55dcc456385e036ced3743dab5a1ce93af98b043a8acdc9964ef784
CONTROL_B24	B24	22	mlp	1	0.2764799892902374	0.2741119861602783	0.28016000986099243	0.008192693009562258	[0.2741439938545227, 0.28016000986099243, 0.2764799892902374, 0.27529600262641907, 0.27955201268196106, 0.27750399708747864, 0.2741119861602783]	72708ffd5c7ebe5e0bd1caa535ba84ebf1ac7a3110b34b2d2bdab6afcc07e650	1911f54c8642c9de8da47c5d55a4d6ace49852e8fa7e84af183fe4491a62abb7
CONTROL_B24	B24	22	mlp	2	0.27238398790359497	0.27033600211143494	0.27238398790359497	0.0028874262742489302	[0.27033600211143494, 0.27238398790359497, 0.27238398790359497, 0.2710080146789551, 0.27136000990867615, 0.27238398790359497, 0.27238398790359497]	6d6af9dd096727fdbec7987f1833bd607f63a10f4daf41ab9ab1bb29a6b02ac5	cb55ad022c7a89a6963fdd8d5ea9df5e71b1f5e75146a2eb915a70b03776418b
CONTROL_B24	B24	22	mlp	3	0.272352010011673	0.27136000990867615	0.27644801139831543	0.005897281041873782	[0.27644801139831543, 0.272352010011673, 0.27238398790359497, 0.2741119861602783, 0.27219200134277344, 0.27136000990867615, 0.2720640003681183]	cc95636cb258c75ecb6ffe2b031e073165704f59e29bd83235c2bffd04c4b095	8321f38189355971cafd88e20f044e651a15d2b67ae24f73d14c4faa49ec6c6c
CONTROL_B24	B24	23	input_layernorm	0	0.015359999611973763	0.015168000012636185	0.015359999611973763	0.004381904622673207	[0.015359999611973763, 0.015359999611973763, 0.015168000012636185, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	d6656ef1f47081d4367096bd4ad2cb30ece4c6a86c545bc67a545df046a9497a	b3eca012d80aad66f4df76808f435eebc45b3e3241b7139d178c3e80d784975c
CONTROL_B24	B24	23	input_layernorm	1	0.016063999384641647	0.015359999611973763	0.016383999958634377	0.026619013294337985	[0.015359999611973763, 0.016063999384641647, 0.016383999958634377, 0.016383999958634377, 0.016063999384641647, 0.015359999611973763, 0.016383999958634377]	e554b8267dfe30ea79115dc471f1f9edd140a26a4d210888b536702ca0817fbd	c27b5adf517ac49e7b1b98be5564f0205e6e8c07d79446790174325bd779b569
CONTROL_B24	B24	23	input_layernorm	2	0.015359999611973763	0.015359999611973763	0.015584000386297703	0.005092511963273361	[0.015359999611973763, 0.015584000386297703, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	63ec1ca1eab4698cd154505d580bdbacb793520c08a5d6c0cbc19b40aecfa0f2	65658fb46c12b58918d32afdb79c248e5407c1ef716bf9d54a677754f2643b6e
CONTROL_B24	B24	23	input_layernorm	3	0.015359999611973763	0.014976000413298607	0.015615999698638916	0.011307295607360662	[0.015359999611973763, 0.015615999698638916, 0.015359999611973763, 0.014976000413298607, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	2a15fbd72d9ba5f23784f733922c5e48f0b655616901056ccc459bcf6f981c4f	35d2987e3e41e0e1cdeeb7170bfd62c719a5ee1e0f1c6257491680f4c94d776f
CONTROL_B24	B24	23	self_attn	0	0.22937600314617157	0.22326399385929108	0.2314240038394928	0.012633797530211018	[0.2314240038394928, 0.22937600314617157, 0.22755199670791626, 0.2314240038394928, 0.2314240038394928, 0.22326399385929108, 0.22649599611759186]	b3eca012d80aad66f4df76808f435eebc45b3e3241b7139d178c3e80d784975c	cd7d5458cada0840523bc6e4c3ab09fd12b0ea637c13a074e89fed8e9f09c498
CONTROL_B24	B24	23	self_attn	1	0.22015999257564545	0.21328000724315643	0.2242559939622879	0.013900535243373216	[0.21913599967956543, 0.2242559939622879, 0.22015999257564545, 0.21929599344730377, 0.22015999257564545, 0.22124800086021423, 0.21328000724315643]	c27b5adf517ac49e7b1b98be5564f0205e6e8c07d79446790174325bd779b569	04257dfb9074635c121203880b38bdefbb42c6d7d3be41f402f46f0f91c5414d
CONTROL_B24	B24	23	self_attn	2	0.2181120067834854	0.2088959962129593	0.22630399465560913	0.027949832806619876	[0.21503999829292297, 0.2242559939622879, 0.22118400037288666, 0.2088959962129593, 0.22630399465560913, 0.2181120067834854, 0.21094399690628052]	65658fb46c12b58918d32afdb79c248e5407c1ef716bf9d54a677754f2643b6e	d6b55ba5d16c5532220c98c5e9dae4023bc6f7ed7209fb6be33917850dabe52b
CONTROL_B24	B24	23	self_attn	3	0.2242559939622879	0.2170879989862442	0.2314240038394928	0.021574227642915608	[0.22835199534893036, 0.22323200106620789, 0.2242559939622879, 0.2314240038394928, 0.2170879989862442, 0.22976000607013702, 0.22015999257564545]	35d2987e3e41e0e1cdeeb7170bfd62c719a5ee1e0f1c6257491680f4c94d776f	66fec344a82bb119fc6f6640c888335c9f70eb82e8b346cf2a03c1b21e613a7e
CONTROL_B24	B24	23	post_attention_layernorm	0	0.03993599861860275	0.03718400001525879	0.04428799822926521	0.05573921235357032	[0.03718400001525879, 0.03788800165057182, 0.03993599861860275, 0.04428799822926521, 0.03993599861860275, 0.04124800115823746, 0.04198399931192398]	223c53e95f01da1ed08b3609252c6402642623e2dfca9335ab38d6e531819d23	e52c3253a6db94f785f19cacd15c1b76fbc395b631389d53defb653ac72e1c8b
CONTROL_B24	B24	23	post_attention_layernorm	1	0.04684799909591675	0.044256001710891724	0.05027199909090996	0.04423739751220668	[0.04476799815893173, 0.04575999826192856, 0.049056001007556915, 0.044256001710891724, 0.048128001391887665, 0.04684799909591675, 0.05027199909090996]	99f24f2beddab9fc4a02cd9a8fa08d7deaceafdaf727e7c0f79f90921bbdb5a9	d9205d4c0425c5469b0965ec5e60b6b64e152b51acc196e9a818a4e3fa07ce8c
CONTROL_B24	B24	23	post_attention_layernorm	2	0.04447999969124794	0.04124800115823746	0.05119999870657921	0.06943504509021811	[0.041280001401901245, 0.04505600035190582, 0.04495999962091446, 0.04124800115823746, 0.05119999870657921, 0.04447999969124794, 0.04368000105023384]	fd2a3b325761ccb521646c4c0467ac4cf7aaf0d669287d787cb25cb8a00f34b3	f577bc87f844ae7dbee4685961eaea00b7e5620d43af4ec4946234170609468e
CONTROL_B24	B24	23	post_attention_layernorm	3	0.04505600035190582	0.04403200000524521	0.048128001391887665	0.02804688971856012	[0.04505600035190582, 0.04495999962091446, 0.04505600035190582, 0.04419200122356415, 0.048128001391887665, 0.045791998505592346, 0.04403200000524521]	4875c4c5c359fa020926b70cc10aa5df969b114f29b0e25019cc48197a348a1a	691d40f9603b19c8c9fd7ddc2c429109d2dc06b4a4ed231bf6240b6428f1dc26
CONTROL_B24	B24	23	mlp	0	0.2734079957008362	0.27209600806236267	0.274399995803833	0.002722498824569071	[0.274399995803833, 0.27209600806236267, 0.27404800057411194, 0.2743679881095886, 0.2734079957008362, 0.27324798703193665, 0.2734079957008362]	e52c3253a6db94f785f19cacd15c1b76fbc395b631389d53defb653ac72e1c8b	0226730f1f7d73bea6e765b737326e5b95690e389fa4c4dcc1aab90a85b7da8b
CONTROL_B24	B24	23	mlp	1	0.2744320034980774	0.27136000990867615	0.2763200104236603	0.006331559784331711	[0.27510398626327515, 0.27238398790359497, 0.2744320034980774, 0.2763200104236603, 0.2754560112953186, 0.27136000990867615, 0.27238398790359497]	d9205d4c0425c5469b0965ec5e60b6b64e152b51acc196e9a818a4e3fa07ce8c	60b06fd38aeeed162739586fe90509a0d78319f5ecb5caffd42c8471842d1468
CONTROL_B24	B24	23	mlp	2	0.27219200134277344	0.27136000990867615	0.2744320034980774	0.003655962353569058	[0.27219200134277344, 0.27238398790359497, 0.2731199860572815, 0.27136000990867615, 0.27136000990867615, 0.27209600806236267, 0.2744320034980774]	f577bc87f844ae7dbee4685961eaea00b7e5620d43af4ec4946234170609468e	a07a9b38ffa6c08abc6838aaecf73256d153f61da8a1adf3066917d14e769394
CONTROL_B24	B24	23	mlp	3	0.2744320034980774	0.2734079957008362	0.27852800488471985	0.005648656405396982	[0.2744320034980774, 0.2744320034980774, 0.2744320034980774, 0.2740800082683563, 0.27532801032066345, 0.27852800488471985, 0.2734079957008362]	691d40f9603b19c8c9fd7ddc2c429109d2dc06b4a4ed231bf6240b6428f1dc26	b31e90ee602650513d7bec07a7af6fb5eb0fdebe52a94a23aa1e01b9a85ed6b6
CONTROL_B24	B24	24	input_layernorm	0	0.015359999611973763	0.015263999812304974	0.016383999958634377	0.030205916260022222	[0.015263999812304974, 0.016383999958634377, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	3233ff6ad2a41712dfd2b77a8c7751085f7cb9332c94a420b802aa94eab0c50a	1989bc9ff07396c39aade89571435130d52da129d24dc03d5c24f6aae66d0ef9
CONTROL_B24	B24	24	input_layernorm	1	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	b845b82907ac01a197749b77a6096d8bd92c00393765389af8ef078585b67163	35765763df5cbdacb38fadc487e53dc9405d11dfa33db4adf2568aec4ddf39aa
CONTROL_B24	B24	24	input_layernorm	2	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.022965353583613946	[0.01568000018596649, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763]	e1408681d14e8bf1638eade4adc1d16a4dea07d7608d606a159954c497eabfde	90ec9fc277fbac9315db0db081a74520511765f060b0e7b22c96d780bd7d8e32
CONTROL_B24	B24	24	input_layernorm	3	0.015359999611973763	0.015359999611973763	0.015968000516295433	0.013773416725495327	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015968000516295433, 0.015359999611973763]	0ab887c92bfbd7b33ac2b079d8fd9ee13e1bd9464af78166839a8e4bda51e6b0	bc3fa45930cf1938f172368d49a591745e6e2246f0874e63120a066dd7e83f84
CONTROL_B24	B24	24	self_attn	0	0.22937600314617157	0.22015999257564545	0.23654399812221527	0.024933261037901604	[0.2303999960422516, 0.2226240038871765, 0.23449599742889404, 0.2242559939622879, 0.23654399812221527, 0.22937600314617157, 0.22015999257564545]	1989bc9ff07396c39aade89571435130d52da129d24dc03d5c24f6aae66d0ef9	e69f8e3e2f7b9e6b265adc0f595d415c3f21327d442ac06df6e3df9d86ad284d
CONTROL_B24	B24	24	self_attn	1	0.2242559939622879	0.2181120067834854	0.23244799673557281	0.022732751013134378	[0.2181120067834854, 0.22015999257564545, 0.2242559939622879, 0.23244799673557281, 0.23244799673557281, 0.2242559939622879, 0.2242559939622879]	35765763df5cbdacb38fadc487e53dc9405d11dfa33db4adf2568aec4ddf39aa	f92c9cb68a411a5d7d051bfd52b82ac26c6b8c7f8887b8d5df27cb48f91bd2e8
CONTROL_B24	B24	24	self_attn	2	0.24371199309825897	0.23657600581645966	0.25088000297546387	0.01860912895425065	[0.23657600581645966, 0.2406720072031021, 0.23987199366092682, 0.24473600089550018, 0.24780799448490143, 0.25088000297546387, 0.24371199309825897]	90ec9fc277fbac9315db0db081a74520511765f060b0e7b22c96d780bd7d8e32	88c05ca8428b99eb80fc4a1fcf8ce4c19e35bd59ec725517b3a1d6c5194bf5ac
CONTROL_B24	B24	24	self_attn	3	0.22015999257564545	0.2099200040102005	0.22323200106620789	0.02282063873885476	[0.21094399690628052, 0.2099200040102005, 0.21529600024223328, 0.22015999257564545, 0.22323200106620789, 0.22118400037288666, 0.22118400037288666]	bc3fa45930cf1938f172368d49a591745e6e2246f0874e63120a066dd7e83f84	cc9938a5cbabaaf55e64b13a766410fa4b9d6e8147ab25a87823f8f3810099ec
CONTROL_B24	B24	24	post_attention_layernorm	0	0.043168000876903534	0.03788800165057182	0.04710400104522705	0.07005525374913703	[0.04095999896526337, 0.042047999799251556, 0.046431999653577805, 0.04521600157022476, 0.043168000876903534, 0.04710400104522705, 0.03788800165057182]	74346b4cbc07c9a9e381877b198f39295268ccfcf2467fb54d8aad0509795814	8d8692d4bdfa58c25d004e1e424722eb9e4d2e2a26a1488db3d8ef986da697b0
CONTROL_B24	B24	24	post_attention_layernorm	1	0.04505600035190582	0.04505600035190582	0.04608000069856644	0.007979159811775797	[0.04505600035190582, 0.04505600035190582, 0.04505600035190582, 0.04543999955058098, 0.04608000069856644, 0.04505600035190582, 0.04505600035190582]	4995b6dacd72ddea3fdc1382032bfeda181ccc50b428317be18805e04dbc7112	8874bc8f8086653fb451ac5e4a41c9acec7f41b055835b869c6675bb84853d79
CONTROL_B24	B24	24	post_attention_layernorm	2	0.0488319993019104	0.04419200122356415	0.051872000098228455	0.045326105863742756	[0.0488319993019104, 0.051872000098228455, 0.047807998955249786, 0.04419200122356415, 0.050175998359918594, 0.048128001391887665, 0.04927999898791313]	c2d38803cb8dfff13adb2755dd877a998da85f444f2275f0547c82548ebf6297	c951c69df9f2a78f34831606f34494e0ea742115e275165860f0895ce61f9459
CONTROL_B24	B24	24	post_attention_layernorm	3	0.04505600035190582	0.04070400074124336	0.04710400104522705	0.04615157951106685	[0.043007999658584595, 0.04070400074124336, 0.04505600035190582, 0.043007999658584595, 0.0459199994802475, 0.04710400104522705, 0.04572800174355507]	5c7dccca6315cb2887780e0c71056c053ca65656208b4742c2d6b5ae47860d78	6dcaaf40e352b6fef97f0a303c84c6e4735f703f26356c32723f2e8f3f88c5ab
CONTROL_B24	B24	24	mlp	0	0.27238398790359497	0.2719680070877075	0.2754560112953186	0.004417748745492598	[0.2719680070877075, 0.27238398790359497, 0.272352010011673, 0.2744320034980774, 0.2733440101146698, 0.2754560112953186, 0.27238398790359497]	8d8692d4bdfa58c25d004e1e424722eb9e4d2e2a26a1488db3d8ef986da697b0	f4fb0a105db276a6f6e61240ee9e20671f4f299f1f3eb4549ab5f463c17b9314
CONTROL_B24	B24	24	mlp	1	0.2733759880065918	0.27238398790359497	0.2744320034980774	0.0028340702418884526	[0.27238398790359497, 0.2733120024204254, 0.2734079957008362, 0.2744320034980774, 0.2744320034980774, 0.27238398790359497, 0.2733759880065918]	8874bc8f8086653fb451ac5e4a41c9acec7f41b055835b869c6675bb84853d79	83d725dafe0e4b27db349cf01ffdd7c9c314e74cb3b95f3deb2d07aaf514e866
CONTROL_B24	B24	24	mlp	2	0.2733120024204254	0.27238398790359497	0.27427199482917786	0.0027378694860689923	[0.27427199482917786, 0.27404800057411194, 0.27238398790359497, 0.27238398790359497, 0.2734079957008362, 0.2733120024204254, 0.27238398790359497]	c951c69df9f2a78f34831606f34494e0ea742115e275165860f0895ce61f9459	173680e7b70555c6cf72ae29125a17b9baf675217a98434c50425ca754ae6dcf
CONTROL_B24	B24	24	mlp	3	0.33792001008987427	0.32870399951934814	0.34281599521636963	0.01258712569649638	[0.3399679958820343, 0.33792001008987427, 0.3409920036792755, 0.34281599521636963, 0.33587199449539185, 0.33792001008987427, 0.32870399951934814]	6dcaaf40e352b6fef97f0a303c84c6e4735f703f26356c32723f2e8f3f88c5ab	c40cf187ffe77981115f1d5163a9338bc4af198daa3a457d187657e23eee2f53
CONTROL_B24	B24	25	input_layernorm	0	0.015359999611973763	0.015072000212967396	0.016383999958634377	0.02519038940823726	[0.016383999958634377, 0.015072000212967396, 0.01532800029963255, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	0852822e33644308a1a96866b6834fd29995f0c9bb5c55514be5a7ec55bb0900	5af31a2acdeb0731c0c5b5b67b209d04e3a9451a3d0d91f2b6afbcd19e2f0642
CONTROL_B24	B24	25	input_layernorm	1	0.015359999611973763	0.015231999568641186	0.01539199985563755	0.0031242476065803616	[0.015359999611973763, 0.015231999568641186, 0.015359999611973763, 0.015359999611973763, 0.01539199985563755, 0.015359999611973763, 0.015359999611973763]	8bcd7c12da19cd50406ff6c62f658c21c54c7e8574eb4e9c66cfb7384e4972cc	583651176a090ae02fe7375d48e01c106f555e23b6f8a441154e51c603eff99b
CONTROL_B24	B24	25	input_layernorm	2	0.015359999611973763	0.015072000212967396	0.015615999698638916	0.009747745409773356	[0.015615999698638916, 0.015072000212967396, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015456000342965126, 0.015359999611973763]	5e5f93e82786ea0aab989c34c50654a1398cfe02d61ca861780d5c7bff050740	0dba539710e8de98524081e4359f48182df1d02a19139a746a35a7884aaa58dc
CONTROL_B24	B24	25	input_layernorm	3	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.026288000414516104	[0.015359999611973763, 0.015359999611973763, 0.016127999871969223, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763]	752f26743e12a9f625cbab1d716fbfc4f4baef023617f81f731814c3cb24c366	45b17b6f18d21d62a0ff1f1d410e90f49bc5b15dae700d946b7700ccee660c7a
CONTROL_B24	B24	25	self_attn	0	0.23347200453281403	0.22323200106620789	0.23654399812221527	0.020606107910841956	[0.22323200106620789, 0.22630399465560913, 0.23347200453281403, 0.23552000522613525, 0.22835199534893036, 0.23449599742889404, 0.23654399812221527]	5af31a2acdeb0731c0c5b5b67b209d04e3a9451a3d0d91f2b6afbcd19e2f0642	7bf0f3c8d5a397331acc5287555885636448d654e731cbbd675a807fe099e6b6
CONTROL_B24	B24	25	self_attn	1	0.21606400609016418	0.21132799983024597	0.22630399465560913	0.022134013871105678	[0.21503999829292297, 0.21132799983024597, 0.22220799326896667, 0.22220799326896667, 0.22630399465560913, 0.21606400609016418, 0.21606400609016418]	583651176a090ae02fe7375d48e01c106f555e23b6f8a441154e51c603eff99b	e1b9df2248e971baa9f4ded4e061a11444647d64c24f8cc1cfbcd8226ec62d9a
CONTROL_B24	B24	25	self_attn	2	0.2242559939622879	0.21606400609016418	0.23449599742889404	0.022705294976478593	[0.22323200106620789, 0.2252800017595291, 0.2242559939622879, 0.21606400609016418, 0.23449599742889404, 0.22220799326896667, 0.22633600234985352]	0dba539710e8de98524081e4359f48182df1d02a19139a746a35a7884aaa58dc	272202ee045184ca21f7e04c45417b02276992ecc5bad4d75fda7ed7a6636070
CONTROL_B24	B24	25	self_attn	3	0.2611199915409088	0.24063999950885773	0.26316800713539124	0.02928271453165544	[0.26009601354599, 0.26204800605773926, 0.2611199915409088, 0.2542720139026642, 0.26316800713539124, 0.26316800713539124, 0.24063999950885773]	45b17b6f18d21d62a0ff1f1d410e90f49bc5b15dae700d946b7700ccee660c7a	bef90fb2a0f2ec726fb8bbf67c0dfd2d876c36a27702c033016ecf9bf5f45e27
CONTROL_B24	B24	25	post_attention_layernorm	0	0.04108799993991852	0.03379200026392937	0.042047999799251556	0.06932804885418113	[0.03379200026392937, 0.03891199827194214, 0.04108799993991852, 0.042047999799251556, 0.03811199963092804, 0.04198399931192398, 0.041152000427246094]	e736cf522e22d65f3d3af8c86be12615345fe044256ac093d5a931de2713c890	a91787ec1b6e95b5f2b187143624acbc71adcfbde3d48ba87025fe892da8f937
CONTROL_B24	B24	25	post_attention_layernorm	1	0.04416000097990036	0.03903999924659729	0.048767998814582825	0.0645585478947523	[0.04303999990224838, 0.03903999924659729, 0.04713600128889084, 0.04403200000524521, 0.04419200122356415, 0.048767998814582825, 0.04416000097990036]	84998e75e89b7cccb2214089a9fadd84a1cfae17bce4bcae191501cba6357201	810eaade1f7126c0cbd2872b8a428ad0376cd43f87aec220e94898c6b0fd08e4
CONTROL_B24	B24	25	post_attention_layernorm	2	0.04608000069856644	0.04227200150489807	0.04710400104522705	0.033581561568893185	[0.04227200150489807, 0.04608000069856644, 0.045024000108242035, 0.045471999794244766, 0.04710400104522705, 0.04710400104522705, 0.04608000069856644]	a81bd97f5fa78886808e586180ce441ed75cf3ae35e82550004772083b5cc5a3	8fcb4db6f8014d207c0342059bef6f6547546e12c9e3fc42cb05f46608e3ce34
CONTROL_B24	B24	25	post_attention_layernorm	3	0.048128001391887665	0.04608000069856644	0.050175998359918594	0.024540662587040674	[0.047040000557899475, 0.048128001391887665, 0.050175998359918594, 0.048128001391887665, 0.04835199937224388, 0.04851200059056282, 0.04608000069856644]	b8909dd720cb6f944d15f046ccf58ebd22485cd95a1e1ca10a6fab5b249b5bb4	2887d2958f2a9b3fb133dc858c886485047bc07dec91177b70b82cf405409129
CONTROL_B24	B24	25	mlp	0	0.27238398790359497	0.27136000990867615	0.2741439938545227	0.003649163766692243	[0.27136000990867615, 0.2741439938545227, 0.2734079957008362, 0.27238398790359497, 0.27136000990867615, 0.2734079957008362, 0.2722559869289398]	a91787ec1b6e95b5f2b187143624acbc71adcfbde3d48ba87025fe892da8f937	4e2ef10431633d4ba9c7154af0409d6ffc63e7a29d582a8dd3f24dd396a77881
CONTROL_B24	B24	25	mlp	1	0.2744320034980774	0.2734079957008362	0.2754560112953186	0.002001302269356078	[0.2744320034980774, 0.2734079957008362, 0.2744320034980774, 0.2744320034980774, 0.2744320034980774, 0.27430400252342224, 0.2754560112953186]	810eaade1f7126c0cbd2872b8a428ad0376cd43f87aec220e94898c6b0fd08e4	75d422506971d7350e0ce6b497a23c4bbdf4d6b6c55e0a11bd85f6e2f24dca95
CONTROL_B24	B24	25	mlp	2	0.2734079957008362	0.27136000990867615	0.2744320034980774	0.0036539537563405333	[0.27238398790359497, 0.2740800082683563, 0.27238398790359497, 0.2744320034980774, 0.2734079957008362, 0.27136000990867615, 0.2734079957008362]	8fcb4db6f8014d207c0342059bef6f6547546e12c9e3fc42cb05f46608e3ce34	796bc3e462db243b842f7b29ae736038e6865d3e25666e37e85c8a305879dedb
CONTROL_B24	B24	25	mlp	3	0.2734079957008362	0.27136000990867615	0.27529600262641907	0.005039277520994442	[0.27238398790359497, 0.2734079957008362, 0.27238398790359497, 0.27529600262641907, 0.2752639949321747, 0.2734079957008362, 0.27136000990867615]	2887d2958f2a9b3fb133dc858c886485047bc07dec91177b70b82cf405409129	d312517d41103ffc2730483bee0390773e42ebf0e044496be20ee72d631021ab
CONTROL_B24	B24	26	input_layernorm	0	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.02955400737471914	[0.015359999611973763, 0.016383999958634377, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	5c105aa22e3c0d738c68b4e1181b5ae2607b7e90812d337e9ba14f7aa1e73522	2283e11bb0b37405ad1f4bd654afdbbabeae689dbabddd8790362697dad41df5
CONTROL_B24	B24	26	input_layernorm	1	0.015359999611973763	0.015168000012636185	0.015359999611973763	0.004850165375491226	[0.015168000012636185, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015231999568641186]	a33a3767fe59ecb7fb6eaa30133d6c8e2f34d9a5451ef8e85a98bb0388d50f89	d6e801b5e5aab880f64e7e523a618b48b57c916c03f08c300b751a22b1247f08
CONTROL_B24	B24	26	input_layernorm	2	0.015359999611973763	0.01532800029963255	0.016383999958634377	0.0291338884633633	[0.01532800029963255, 0.015359999611973763, 0.015359999611973763, 0.015936000272631645, 0.016383999958634377, 0.015359999611973763, 0.016383999958634377]	93a963acec985a91799985c4d5cfd5bf7048728c862fb9f227daf50ce8290ae1	b146c2ee8fb36d08003402fadff9e23379bef6ee6fe81e1c0d888f9de59dabe4
CONTROL_B24	B24	26	input_layernorm	3	0.015359999611973763	0.01500799972563982	0.015359999611973763	0.008045499887787322	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.01500799972563982, 0.015359999611973763]	46afa386058672967cf89593475ed37e4330f712daca066f880121c3a087da6d	f56bc60cd44202c6429c7db49e821a20e4220395e85de41f8f85140a3c3fd677
CONTROL_B24	B24	26	self_attn	0	0.22835199534893036	0.21846400201320648	0.23244799673557281	0.018456554392833797	[0.22937600314617157, 0.2303999960422516, 0.22835199534893036, 0.22835199534893036, 0.23244799673557281, 0.22550399601459503, 0.21846400201320648]	2283e11bb0b37405ad1f4bd654afdbbabeae689dbabddd8790362697dad41df5	33a5a16832673ae8092714014d9d98d8b5100dda339e76cfcafed0ce97f12ef3
