target	run_id	static_index	occurrence	classification	opcode	sass	access_kind	width_classification	width_bytes	active_lane_events	start_unique_va	start_4k_pages	start_64k_pages	start_2m_pages	start_128b_lines	exact_touched_4k_pages	exact_touched_64k_pages	exact_touched_2m_pages	exact_touched_128b_lines	static_set_sha	trace_sha	address_context_sha
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	216	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R204], [R4.64], P0 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4096	512	56	2	1024	512	56	2	1024	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	077d4aa5af8e453f8c70f2e8e6c2259d5f45cf95b43bd304d17ef25be87b8d2f	b2ea751f035dbfa7de4fe20618a0ae52cc1a17760015f84625247a55e3185c06
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	240	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R203], [R4.64+UR4], P1 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4096	512	56	2	1024	512	56	2	1024	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	ce9a7736db7de6c3b4220f5048dd3eab62b562d67a5c859b52114682cf8325ba	f277bf948e523bd873391f16d16b002c12c70fa35441b43edd216ded400fa117
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	252	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R201+0x6000], [R18.64], P1 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	e821dd85ab700971b444f4b090f49c38aaa6e404e8a78920d85882bb2372c8fe	e202a32eac1fac86baf1d23958293c9aabdc807027466d3e25889cc826f3c310
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	272	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R201+0x6c00], [R12.64+UR4], P3 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	82d93e1d4119cea6523145bbc65a4d9be852cf5364acdfaf14f7a89b3f625dc6	cd66805932fabfc350237f7c47d6ee2e4c5c5e473c80052e1fb16de4baefff52
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	277	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R202+0x6000], [R2.64], P0 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	2a417f5bb2e04ea4d39f3886661a09c1977fb66b1cf961294b307ed65024974c	38fff82847f22ce424344f2595a67a912080bc75d71a3ef1cceee0f14717d8e5
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	279	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R202+0x6c00], [R14.64], P2 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	82bf53484f59a6ac5e003d393a757cd4c814813468768fe6816229ebcbd0ae53	cfdc388fa4aa92785c676d8d05c0250761632ee36994cd943e97f7018e40c902
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	329	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R204+0x80], [R14.64], P0 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4096	512	56	2	1024	512	56	2	1024	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	f61f4a4c945b2cbab75de0e113d6661d5af8a35149ef2f004f719ea2da6cf7d1	b3dd4852770526ccbc91d21f40630cd478ff67b7b73dc006e4848cb90a5feb40
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	334	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R203+0x80], [R166.64], P1 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4096	512	56	2	1024	512	56	2	1024	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	239e86aca21bf2c4c4ae35fdb663f16b3615a7367014c560e3046e7e99f89e17	09ef40ef997594e13709a8abab829e19c9a5bd564354ca9e14cf0855cf479409
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	346	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R202+0x6080], [R8.64], P0 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	3d3f196e3ce0c45d302a82cd12fe0db5654548d311d504ec156d6c31f153922a	1d22d930d392f87e9b1fdd89544acb3edfb139459a2e3a073d9d1866cfb5f2b4
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	350	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R201+0x6080], [R6.64], P1 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	7e8ec251dc1e87c4530b29884f814d35a6362ac37be4c8861aaa3a862f6bf07f	558aaa6665294a4f45902820449a1e6bab406bef6e711eb08f04eefbd32327db
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	354	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R202+0x6c80], [R10.64], P2 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	d5bddb99fca672c8a59962b2f72e0326ca0d27450ccdbb8ad2a4bc20ca34f4e9	54d706433d70ac19ec24d46c3ebe30493dcde47f2b31d91ed117a36a60f1bca6
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	357	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R201+0x6c80], [R164.64], P3 ;	READ	EXACT_STATIC_SASS_VALIDATED	16	77824	4864	608	133	5	1216	608	133	5	1216	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	42ba548c6a18c3c27f42284aaa1b34b561df81506805cd9f3c6b875e79d2b004	58875fb6db56221d95e2e3cf0f73ab2a6662757a76990c8162a34b04adae4374
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	445	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P0 LDGSTS.E.BYPASS.LTC128B.128 [R204+UR11], [R206.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	106496	512	56	2	13312	512	56	2	13312	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	d65fdb54ad290fc5d67d9d7d3e8e3770e12252ee6ed9c1097cc37f26d9e2a82a	71a29890f276c7c4cf112b5a094fe3f90d2fe8872f004a6b6add4d6420cb57cd
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	451	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P1 LDGSTS.E.BYPASS.LTC128B.128 [R215+0x6000], [R208.64+UR20] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	126464	608	133	5	15808	608	133	5	15808	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	46f89ad0d3356317bdfe567564d97c5c20e0dd04f3f7b3152bc7a8fd7449143c	c522660f57fa7233f80606f10fc2fe56fbe00f216e705ffe4c8b72b41ba92e76
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	455	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P2 LDGSTS.E.BYPASS.LTC128B.128 [R205+0x6c00], [R208.64+UR18] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	126464	608	133	5	15808	608	133	5	15808	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	dd4ffa45e9fd4145d4fe3cd06fc3bb1c9d488ee199660dd247b62e7293032fb8	0596ab909b2a37556a6ab1be74286072d6767316bbd9cd4e71bbb765773fbf68
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	458	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P3 LDGSTS.E.BYPASS.LTC128B.128 [R201+UR14+0x6c00], [R212.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	126464	608	133	5	15808	608	133	5	15808	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	3f23a73044fa84db94fa3326efc4091428bd2e219bf9e2aa36f92bf2194a53cd	869ea0042bdcfec342db3173494de23a8950c5318c7f3acc73bec42b51abf97e
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	461	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P0 LDGSTS.E.BYPASS.LTC128B.128 [R202+UR14+0x6000], [R208.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	126464	608	133	5	15808	608	133	5	15808	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	4d743188b77e3548695fc2086e4ae1204d37f5ab828be6ea289e17deec224778	c12cd0a1ca297bb9e7de68055131c3480e980b9ae028401baaf3e93e4daba9cf
Q05_S2_PREFILL_GEMM_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	464	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	@P1 LDGSTS.E.BYPASS.LTC128B.128 [R203+UR11], [R206.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	2023424	106496	512	56	2	13312	512	56	2	13312	ec48121a56eec5b6f15fe3bf27a69b4e011adbd9d5871470a86b6077d1308f72	44c5ca1d416b1faf8946036be5c83fb48763b8651e9ddd7675a6920fdb681923	72e8d24d89e23243886e47801fccbec28bae27e8ef6af6a1818bea26b8b81ed1
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	128	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245], [R10.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	16	3	3584	112	16	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	1d1a32e2fcdbbbded02342b8cb8c342a20d896c5f32d2ae7d09160cb37feaa69	b04c1c70691ab64c84aabeecac012364c407cedcb681d18ef9ef8f7861aba4d5
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	139	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x800], [R12.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	0cf6b8ec53100fa51b877aa544f115bf203d69ed5eec25d4f7065ec9451eb455	d9ec87e20564ca47625bf9256bf39c5e3a672c3b6906835e298bd2ce03781b9f
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	154	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x1000], [R10.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	0fadf154fa71bc8b488a30657adbeb16cd4d6f0f5560d2de24069e4789b045ca	6405ac12663dad13f69aec8ec33cb2bf19e383bb97b3b2996280032edae6710f
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	157	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x1800], [R16.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	6e9633dc997090d51c9dec8097688348cffd07247153c84912380843620d5ead	a1991bf6373186a4bafa658959abfad69984a20ecd9c9163edbf70d50b095176
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	166	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x2000], [R12.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	d82163e4fcad97d9dcba1dfcd4e5b4377bb4734c4ace658bdf158354c5c5114a	62e1020fa752d882f009c6c30cae0d6e420390cd89f9294d1f323435d5878e4f
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	168	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x2800], [R22.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	abf4120b93a584ff52c9444a1903adfbcfb3efc43ff6945da7634514a3e5e7f8	2216747238e949a409753fc4039348a5e0ee837107555862559329183a0050e9
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	169	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x3000], [R18.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	24	3	3584	112	24	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	b4342fa705a08d7fd9f59c42291288286e784cf646c622b05aab6ea525e391bb	eeea696adf1a8595c940c4da24b0b39f690619567d779318e0ccac1e5a95e707
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	183	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x3800], [R16.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	112	16	3	3584	112	16	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	6064582f1f0f974c6ee33a1b8788250086bafaad943f8d8bf061c9549f5e2659	551f02d286733702fd3203af00131c920a77fca9c03ddeb76b91fbfcdddeabe2
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	186	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x4000], [R14.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	9c550fcbb0ed2f2178f0c595fb7c80414fadcbfabffaf81ec57cc92181d6101a	d214496f65a615ff8698a8fd8f7b354c9d55956c62713b8564efd2feab3461e0
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	188	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x4800], [R12.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	a4efb473af61b95bb6257da419ac09ec06209402fe239a48696a8069508ec298	830763d05d4293816bee6174612c6d5f80598152765fc2a7b922dcb58e34220c
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	192	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x5000], [R18.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	9f282c40160ac546c5839313e9dc07994e869e73a85e1e7909a83caad1b86132	4455e1bd94954efcd17bee81c0ff063ad8e2b17623203edf332b135e51903437
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	196	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x5800], [R8.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	580e3b3145f1e59589e61032f70350e66f44bb9294d432d2fe267622a3e11d89	25edbaacbc981dc6c486e7079d460eabc95ae89f2183a647fb86b27dbba8615c
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	200	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x6000], [R20.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	d9d441b178d254157801d038ac9f42215571c6f354c9f2835d6b9a8a3510f787	910d77819a5c5156947a58d86a327bea568dd759fc5985f107a6f39eaa6a862a
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	203	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x6800], [R10.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	cd73f60bd7ca642cb7255210208820eca06d6cfb010f28a87426c714d3708b6c	dae7364c1eac48d022fdfcdff5fd7f37523f56341d1b029663759b47b55e71cf
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	207	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x7000], [R22.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	8d33c00ffc2bccb57cb5b6c77aa56ebd6257fca272d3ad5c708c957ca36d548f	1ee8d67c23d315de937d516ff306517b723aa391cda8c9370bb0aac12a7773f7
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	210	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x7800], [R24.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	3	3584	224	56	3	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	eef36289b334365a0546ffeac87ce6a0fd60cc0e7f2ddb7df8069ccacdc18636	f7b9e96d3868bb37e5248fed7ebd873d925d42418da44fa2d75e58831a9edfae
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	245	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x8000], [R10.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	2	3584	224	56	2	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	0bfa5df8b70cb8226ad532c7a25c3f3be054c928c68e5a4754d00d44c0932420	671446dbbfe65986c91ac920f2cdf95b4e7550e7ef069c1039877a032b0ddd68
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	247	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x8800], [R6.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	2	3584	224	56	2	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	6dd9565a81876ad546842b4b0571650ce7a178afbb4f8d97dfb5fd38b0f2d3e0	f0b429c8e77040b5a0ed7fb1c8769fbfec2a918002fa1a1c2ffcfbe008d2db1d
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	249	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x9000], [R16.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	2	3584	224	56	2	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	69fac0c8619281e2518de1b6b3d0b4d7510cd8821adc5377c282ede0f52b79dd	a4f300b13d9ecb457d53100da889c57bd58a152db91693cea8a614ed8026f504
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	250	0	EXECUTED_SHARD	LDGSTS.E.BYPASS.LTC128B.128	LDGSTS.E.BYPASS.LTC128B.128 [R245+0x9800], [R12.64] ;	READ	EXACT_STATIC_SASS_VALIDATED	16	28672	28672	224	56	2	3584	224	56	2	3584	6e3ca803599787070b030e3ed12d9d1edbcc101201c99f4d904abfb393d9d65c	5097cca48c255652e607a36672b7568f7819adf7cc9035a799c38381011beb32	b4f3a431c0a67fe6d8be4aeb37de9e8a195b33755b8e9ba33a90fc0a291ac45a
